"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_1.1.7_Ensure_nodev_option_set_on_vartmp_partition","1.1.7","Ensure nodev option set on /var/tmp partition","pass","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_1.1.8_Ensure_nosuid_option_set_on_vartmp_partition","1.1.8","Ensure nosuid option set on /var/tmp partition","pass","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_1.1.9_Ensure_noexec_option_set_on_vartmp_partition","1.1.9","Ensure noexec option set on /var/tmp partition","pass","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_1.1.13_Ensure_nodev_option_set_on_home_partition","1.1.13","Ensure nodev option set on /home partition","pass","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_1.1.14_Ensure_nodev_option_set_on_runshm_partition","1.1.14","Ensure nodev option set on /run/shm partition","pass","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_1.1.15_Ensure_nosuid_option_set_on_runshm_partitionrun","1.1.15","Ensure nosuid option set on /run/shm partitionrun","pass","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_1.1.16_Ensure_noexec_option_set_on_runshm_partition","1.1.16","Ensure noexec option set on /run/shm partition","pass","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_1.1.20_Ensure_sticky_bit_is_set_on_all_world-writable_directories","1.1.20","Ensure sticky bit is set on all world-writable directories","fail","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_1.1.21_Disable_Automounting","1.1.21","Disable Automounting","pass","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_1.3.1_Ensure_AIDE_is_installed","1.3.1","Ensure AIDE is installed","fail","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_1.3.2_Ensure_filesystem_integrity_is_regularly_checked","1.3.2","Ensure filesystem integrity is regularly checked","fail","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_1.4.1_Ensure_permissions_on_bootloader_config_are_configured","1.4.1","Ensure permissions on bootloader config are configured","fail","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_1.4.2_Ensure_bootloader_password_is_set","1.4.2","Ensure bootloader password is set","fail","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_1.5.1_Ensure_core_dumps_are_restricted","1.5.1","Ensure core dumps are restricted","fail","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_1.5.2_Ensure_XDNX_support_is_enabled","1.5.2","Ensure XD/NX support is enabled","informational","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_1.5.3_Ensure_address_space_layout_randomization_ASLR_is_enabled","1.5.3","Ensure address space layout randomization (ASLR) is enabled","pass","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_1.5.4_Ensure_prelink_is_disabled","1.5.4","Ensure prelink is disabled","pass","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_1.7.1.1_Ensure_message_of_the_day_is_configured_properly","1.7.1.1","Ensure message of the day is configured properly","pass","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_1.7.1.2_Ensure_local_login_warning_banner_is_configured_properly","1.7.1.2","Ensure local login warning banner is configured properly","informational","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_1.7.1.3_Ensure_remote_login_warning_banner_is_configured_properly","1.7.1.3","Ensure remote login warning banner is configured properly","informational","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_1.7.1.4_Ensure_permissions_on_etcmotd_are_configured","1.7.1.4","Ensure permissions on /etc/motd are configured","informational","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_1.7.1.5_Ensure_permissions_on_etcissue_are_configured","1.7.1.5","Ensure permissions on /etc/issue are configured","pass","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_1.7.1.6_Ensure_permissions_on_etcissue.net_are_configured","1.7.1.6","Ensure permissions on /etc/issue.net are configured","informational","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_1.7.2_Ensure_GDM_login_banner_is_configured","1.7.2","Ensure GDM login banner is configured","pass","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_2.1.1_Ensure_chargen_services_are_not_enabled","2.1.1","Ensure chargen services are not enabled","pass","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_2.1.2_Ensure_daytime_services_are_not_enabled","2.1.2","Ensure daytime services are not enabled","pass","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_2.1.3_Ensure_discard_services_are_not_enabled","2.1.3","Ensure discard services are not enabled","pass","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_2.1.4_Ensure_echo_services_are_not_enabled","2.1.4","Ensure echo services are not enabled","pass","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_2.1.5_Ensure_time_services_are_not_enabled","2.1.5","Ensure time services are not enabled","pass","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_2.1.6_Ensure_rsh_server_is_not_enabled","2.1.6","Ensure rsh server is not enabled","pass","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_2.1.7_Ensure_talk_server_is_not_enabled","2.1.7","Ensure talk server is not enabled","pass","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_2.1.8_Ensure_telnet_server_is_not_enabled","2.1.8","Ensure telnet server is not enabled","pass","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_2.1.9_Ensure_tftp_server_is_not_enabled","2.1.9","Ensure tftp server is not enabled","pass","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_2.1.10_Ensure_xinetd_is_not_enabled","2.1.10","Ensure xinetd is not enabled","pass","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_2.2.1.1_Ensure_time_synchronization_is_in_use","2.2.1.1","Ensure time synchronization is in use","informational","CCE-NONE"
"02/13/2017 13:40:44","ubuntu","N/A","N/A","2.0.0","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","CIS Ubuntu Linux 14.04 LTS Benchmark","xccdf_org.cisecurity.benchmarks_benchmark_2.0.0_CIS_Ubuntu_Linux_14.04_LTS_Benchmark","Level 1 - Server","xccdf_org.cisecurity.benchmarks_profile_Level_1_-_Server","xccdf_org.cisecurity.benchmarks_rule_2.2.1.2_Ensure_ntp_is_configured","2.2.1.2","Ensure ntp is configured","pass","CCE-NONE"
